PriceDate,DLPH,AA,SYK,SSYS,CFMS,HPQ,ONVO,MGA,SPR,EIGI,ANSS,XONE,OA,TSLA,HXL,SGYP,CRS,SHLM,AXS,AJRD,ZBH,LMT,ADBE,VGR,AMAT,UTHR,ADSK,DDD
2017-03-07,1247033.0,3752024.0,1709103.0,573788.0,461548.0,11465825.0,1045146.0,1076122.0,553993.0,793984.0,732482.0,182618.0,423714.0,3450502.0,380970.0,3266557.0,242912.0,116821.0,448113.0,518380.0,887630.0,884209.0,1805340.0,1286251.05,7781833.0,492949.0,2291213.0,1786335.0
2017-03-08,1074169.0,4484104.0,650980.0,1218337.0,333368.0,6745670.0,887225.0,825618.0,989289.0,606623.0,396651.0,192957.0,782149.0,3725341.0,449202.0,3712791.0,306324.0,123870.0,666962.0,322520.0,904813.0,820051.0,2963007.0,884175.6,8024705.0,487658.0,2235219.0,2006706.0
2017-03-09,1023690.0,4826219.0,1023278.0,2523093.0,314287.0,8505286.0,1267803.0,688626.0,593429.0,638876.0,317669.0,154095.0,551985.0,3862428.0,394373.0,5423774.0,285319.0,183851.0,423229.0,382451.0,1116468.0,729406.0,1984205.0,806055.6,8492407.0,341793.0,1935715.0,2005396.0
2017-03-10,1223264.0,4051555.0,1513327.0,1063673.0,603045.0,7840676.0,812296.0,933321.0,921480.0,365265.0,315691.0,159118.0,431234.0,3057604.0,480646.0,5693674.0,326393.0,136522.0,474545.0,293544.0,1409366.0,687243.0,2210973.0,577949.4,11464812.0,721043.0,2403042.0,2435440.0
2017-03-13,4101262.0,2461393.0,1334335.0,1122643.0,249752.0,6966599.0,824298.0,1042467.0,903203.0,606436.0,457487.0,136455.0,247803.0,3010687.0,351718.0,4117354.0,269039.0,80810.0,433472.0,472938.0,1630847.0,721091.0,1786438.0,503941.2,8832766.0,658744.0,2407244.0,1539065.0
2017-03-14,2752616.0,3112199.0,1487209.0,871133.0,197348.0,6333857.0,547967.0,876347.0,940644.0,601282.0,250547.0,95878.0,245192.0,7578437.0,581140.0,3967024.0,200601.0,89907.0,465838.0,378152.0,961606.0,701640.0,1507510.0,910036.05,9646565.0,595664.0,1396024.0,2230897.0
2017-03-15,2753781.0,3753384.0,1110737.0,604810.0,264584.0,10696063.0,1200753.0,1445400.0,704727.0,736798.0,489182.0,143566.0,461847.0,5163452.0,348721.0,6374072.0,427394.0,366824.0,543886.0,589671.0,1016267.0,748495.0,2393866.0,1170928.5,9370783.0,555605.0,2365841.0,2063989.0
2017-03-16,2161605.0,3644271.0,1675128.0,474735.0,366764.0,8987052.0,768370.0,850081.0,523896.0,590289.0,217661.0,159992.0,277865.0,7122699.0,388131.0,3908544.0,662502.0,156097.0,536116.0,449052.0,1081374.0,962407.0,3857930.0,782775.0,8258375.0,887715.0,8109096.0,1344328.0
2017-03-17,2182065.0,3825777.0,2050601.0,684329.0,1198195.0,14278097.0,2195109.0,1222508.0,951294.0,913043.0,628371.0,547805.0,585110.0,6476909.0,735477.0,22321722.0,1357417.0,440195.0,789929.0,1887949.0,2289891.0,2126949.0,8743513.0,1922123.7,11011568.0,1193271.0,2441999.0,1742976.0
2017-03-20,1649457.0,2688823.0,713407.0,673425.0,356146.0,8315825.0,1046125.0,1226765.0,646161.0,532206.0,325413.0,215822.0,285372.0,3598195.0,332868.0,4770603.0,438209.0,192946.0,500081.0,418080.0,1335670.0,1323800.0,3294840.0,1734280.8,6828597.0,317011.0,1185595.0,1410127.0
